node,weighted_degree,betweenness_centrality,pagerank,org_name
organization_1922,5,0.0,0.00028593486403795783,huangshaomang@360.cn
organization_3136,5,0.0,0.00028593486403795783,"Institute of Space Sciences (ICE), CSIC"
organization_3135,5,0.0,0.00028593486403795783,"Kobayashi-Maskawa Institute for the Origin of Particles and the Universe, Nagoya University"
organization_2715,5,0.0,0.00028593486403795783,VisFocus: Prompt-Guided Vision Encoders for
organization_1921,5,0.0,0.00028593486403795783,panjianfeng@360.cn
organization_1923,5,0.0,0.00028593486403795783,Hanzhong Zheng∗
organization_1924,5,0.0,0.00028593486403795783,Shaomang Huang
organization_1932,5,0.0,0.00028593486403795783,"Department of Physics, The Hong Kong University of Science and Technology"
organization_2711,5,0.0,0.00028593486403795783,"Reichman University1, AWS AI Labs2"
organization_2713,5,0.0,0.00028593486403795783,"Ofir Abramovich1*, Niv Nayman2†, Sharon Fogel*, Inbal Lavi*, Ron Litman2,"
organization_1931,5,0.0,0.00028593486403795783,"College of Physics and electronic Engineering & Center for Computational Sciences, Sichuan Normal University"
organization_1930,5,0.0,0.00028593486403795783,"Department of Physics, Tsinghua University"
organization_1929,5,0.0,0.00028593486403795783,"Department of Physics, Southern University of Science and Technology"
organization_2716,5,0.0,0.00028593486403795783,"Shahar Tsiper2, Royee Tichauer2, Srikar Appalaraju2, Shai Mazor2, and R."
organization_2757,5,0.0,0.00028593486403795783,Palestine Technical
organization_1928,5,0.0,0.00028593486403795783,"Shenzhen SpinQ Technology Co., Ltd."
organization_1927,5,0.0,0.00028593486403795783,"Institute for Quantum Computing, University of Waterloo"
organization_2758,5,0.0,0.00028593486403795783,7amleh Center
organization_2755,5,0.0,0.00028593486403795783,University-Khadoorie
organization_2714,5,0.0,0.00028593486403795783,OCR-Free Dense Document Understanding
organization_1920,5,0.0,0.00028593486403795783,Qihoo 360
organization_3265,2,0.0,0.0002859348640379577,"Research Center for Industries of the Future, Westlake University, Hangzhou, China"
organization_3561,2,0.0,0.0002859348640379577,Wideverse
organization_2305,2,0.0,0.0002859348640379577,HarvardPaulsonSEAS
organization_2809,2,0.0,0.0002859348640379577,Nara Institute of Science and Technology
organization_2708,2,0.0,0.0002859348640379577,"School of Foreign Languages, Southeast University, Nanjing, China"
organization_3562,2,0.0,0.0002859348640379577,Polytechnic University of Bari
organization_146,2,0.0,0.0002859348640379577,University of T ¨ubingen
organization_148,2,0.0,0.0002859348640379577,"Max Planck Institute for Informatics, Saarland Informatics Campus"
organization_1679,2,0.0,0.0002859348640379577,"DFKI GmbH, Saarland Informatics Campus, Germany"
organization_147,2,0.0,0.0002859348640379577,T¨ubingen AI Center
organization_1678,2,0.0,0.0002859348640379577,"Saarland University, Saarland Informatics Campus, Germany"
organization_2306,2,0.0,0.0002859348640379577,LancasterUniversity
organization_110,2,0.0,0.0002859348640379577,liguiquan@pku.edu.cn
organization_111,2,0.0,0.0002859348640379577,Beijing Yuxin Technology Company
organization_2307,2,0.0,0.0002859348640379577,MPIforInformatics
organization_2808,2,0.0,0.0002859348640379577,LINE Works Corporation
organization_3325,2,0.0,0.0002859348640379577,Duke Clinical Research Institute
organization_109,2,0.0,0.0002859348640379577,"Peking U., School of Psychological and Cognitive Sciences"
organization_3264,2,0.0,0.0002859348640379577,"Damo Academy, Hangzhou, China"
organization_3082,2,0.0,0.0002859348640379577,University of Bucharest
organization_3622,4,0.0,0.0002859348640379577,"East China Normal University, School of computer science and technology"
organization_1677,2,0.0,0.0002859348640379577,"Inria, Paris, France"
organization_3324,2,0.0,0.0002859348640379577,Duke University School of Medicine
organization_2145,4,0.0,0.0002859348640379577,"Singapore University of Technology and Design,"
organization_2617,2,0.0,0.0002859348640379577,Faculdade de Ciências (FCUL)
organization_3249,2,0.0,0.0002859348640379577,"Alluxio, Inc."
organization_558,2,0.0,0.0002859348640379577,"The Sackler Center for Computational Molecular and Materials Science,"
organization_557,2,0.0,0.0002859348640379577,Mark Ratner Institute for Single Molecule Chemistry
organization_1871,2,0.0,0.0002859348640379577,DFKI GmbH
organization_3368,2,0.0,0.0002859348640379577,Peraton Labs
organization_3242,2,0.0,0.0002859348640379577,Institute of Mathematics and Mechanics
organization_3248,2,0.0,0.0002859348640379577,"Celonis, Inc."
organization_3367,2,0.0,0.0002859348640379577,University of Texas at San Antonio
organization_2841,2,0.0,0.0002859348640379577,PSL University
organization_3369,2,0.0,0.0002859348640379577,Secure AI and Autonomy Lab
organization_2843,2,0.0,0.0002859348640379577,Mines Paris - PSL
organization_2706,2,0.0,0.0002859348640379577,"Department of Chinese and Bilingual Studies, The Hong Kong Polytechnic University, Hong Kong, China"
organization_3240,2,0.0,0.0002859348640379577,Gaziosmanpasa University
organization_3241,2,0.0,0.0002859348640379577,Azerbaijan Nation al Academy of Sciences
organization_2976,2,0.0,0.0002859348640379577,Layer 6 AI
organization_1461,4,0.0,0.0002859348640379577,"Nijenborgh 9, 9747 AG, Groningen, The Netherlands"
organization_1870,2,0.0,0.0002859348640379577,University of Kaiserslautern
organization_1944,2,0.0,0.0002859348640379577,"Rennes, France"
organization_1945,2,0.0,0.0002859348640379577,"INSA Rennes, INRIA/IRISA"
organization_1946,2,0.0,0.0002859348640379577,"CNRS, INRIA/IRISA"
organization_615,2,0.0,0.0002859348640379577,"University of British Columbia, Canada"
organization_3621,4,0.0,0.0002859348640379577,"Xinjiang University, School of Computer Science and Technology"
organization_614,2,0.0,0.0002859348640379577,"Seoul National University, South Korea"
organization_613,2,0.0,0.0002859348640379577,"Reality Labs Research, Meta, United States of America"
organization_1916,2,0.0,0.0002859348640379577,Institute of Mathematics and Applied Computing
organization_1915,2,0.0,0.0002859348640379577,Department of Aerospace Engineering
organization_1914,2,0.0,0.0002859348640379577,University of the Federal Armed Forces
organization_556,2,0.0,0.0002859348640379577,"School of Chemistry, Center for the Physics and Chemistry of Living Systems,"
organization_3560,2,0.0,0.0002859348640379577,University of Bari
organization_703,2,0.0,0.0002859348640379577,Ansbach University of Applied Sciences
organization_3098,2,0.0,0.0002859348640379577,NASA Government Affairs
organization_1793,2,0.0,0.0002859348640379577,"Institute of Information Science,"
organization_2522,1,0.0,0.0002859348640379577,Bhilai Institute Of Technology
organization_2498,1,0.0,0.0002859348640379577,"Institute of Information Engineering, CAS"
organization_2700,1,0.0,0.0002859348640379577,University of Zagreb
organization_2624,1,0.0,0.0002859348640379577,Bayer A.G.
organization_2625,1,0.0,0.0002859348640379577,The Institute for AI of Serbia
organization_2586,1,0.0,0.0002859348640379577,"University of Siena, Italy"
organization_2555,1,0.0,0.0002859348640379577,"School of Artificial Intelligence, Beijing University of Posts and Telecommunications"
organization_2556,1,0.0,0.0002859348640379577,"Gaoling School of Artificial Intelligence, Renmin University of China."
organization_2336,1,0.0,0.0002859348640379577,HISTAI
organization_2699,1,0.0,0.0002859348640379577,Text Analysis and Knowledge Engineering Lab
organization_2459,1,0.0,0.0002859348640379577,Moments Lab Research
organization_2523,1,0.0,0.0002859348640379577,Indian Institute of Information Technology
organization_2499,1,0.0,0.0002859348640379577,"School of Cyber Security, UCAS"
organization_2283,1,0.0,0.0002859348640379577,Institute of Physics
organization_2170,1,0.0,0.0002859348640379577,Lanzhou University
organization_2782,1,0.0,0.0002859348640379577,Institute for Speech and Language Processing
organization_2783,1,0.0,0.0002859348640379577,Athena Research Center
organization_2068,1,0.0,0.0002859348640379577,Ground Truth 3DGS Ours
organization_2186,1,0.0,0.0002859348640379577,AWS Bedrock Science
organization_2282,1,0.0,0.0002859348640379577,University of Augsburg
organization_2723,1,0.0,0.0002859348640379577,Inria\
organization_2269,1,0.0,0.0002859348640379577,"Institut f黵 Theoretische Physik, J.W. Goethe-Universit鋞, D-60438 Frankfurt am Main, Germany"
organization_2268,1,0.0,0.0002859348640379577,"Research Center for Nuclear Physics, Osaka University, Ibaraki 567-0047, Japan"
organization_2265,1,0.0,0.0002859348640379577,"Tsinghua University, China"
organization_2264,1,0.0,0.0002859348640379577,"Tsinghua University, Department of Automation, Beijing, China"
organization_2069,1,0.0,0.0002859348640379577,Meta Reality Labs Zurich
organization_2142,1,0.0,0.0002859348640379577,Wright State University
organization_2587,1,0.0,0.0002859348640379577,"expert.ai, Siena, Italy"
organization_1794,2,0.0,0.0002859348640379577,Chung Yuan Christian University
organization_1218,2,0.0,0.0002859348640379577,"Sandia National Laboratories, New Mexico, USA"
organization_1795,2,0.0,0.0002859348640379577,"National Taipei University of Technology,"
organization_413,2,0.0,0.0002859348640379577,University of Texas at Dallas1
organization_2312,2,0.0,0.0002859348640379577,James J. Peters V A Medical Center
organization_2654,2,0.0,0.0002859348640379577,"Institute of Science Tokyo, Japan"
organization_2311,2,0.0,0.0002859348640379577,"IBM Research, T.J. Watson Research Center"
organization_2310,2,0.0,0.0002859348640379577,Icahn School of Medicine at Mount Sinai
organization_1873,2,0.0,0.0002859348640379577,CETINIA
organization_704,2,0.0,0.0002859348640379577,University of Applied Science Heilbronn
organization_696,2,0.0,0.0002859348640379577,Microsoft AI and Research
organization_914,2,0.0,0.0002859348640379577,KTH Royal Institute of Technology
organization_775,2,0.0,0.0002859348640379577,University of Luxembourg
organization_627,2,0.0,0.0002859348640379577,"Engineering Research Center of Tibetan Information Technology, Ministry of Education"
organization_1772,2,0.0,0.0002859348640379577,University of Stirling
organization_1773,2,0.0,0.0002859348640379577,University of Wisconsin – Milwaukee
organization_1601,2,0.0,0.0002859348640379577,Department of Cognitive Science
organization_1600,2,0.0,0.0002859348640379577,Halıcıoğlu Data Science Institute
organization_1599,2,0.0,0.0002859348640379577,Department of Linguistics
organization_1581,2,0.0,0.0002859348640379577,University of Science and Technology of China (USTC)
organization_1580,2,0.0,0.0002859348640379577,"iFlytek Research, iFlytek Co., Ltd."
organization_1579,2,0.0,0.0002859348640379577,"State Key Laboratory of Acoustics, Institute of Acoustics, Chinese Academy of Sciences"
organization_705,2,0.0,0.0002859348640379577,University of Applied Science Ansbach
organization_729,2,0.0,0.0002859348640379577,Université Claude Bernard Lyon 1
organization_728,2,0.0,0.0002859348640379577,Aix Marseille Université
organization_1542,2,0.0,0.0002859348640379577,"Van ’t Hoﬀ Institute for Molecular Sciences, University of Amsterdam,"
organization_698,2,0.0,0.0002859348640379577,"Redmond, WA, USA"
organization_697,2,0.0,0.0002859348640379577,One Microsoft Way
organization_1771,2,0.0,0.0002859348640379577,Institute of Computing Science and Mathematics
organization_628,2,0.0,0.0002859348640379577,Collaborative Innovation Center for Tibet Informatization by MOE and Tibet Autonomous Region
organization_1872,2,0.0,0.0002859348640379577,TU Kaiserslautern
organization_1543,2,0.0,0.0002859348640379577,"Institute of Physics, University of Amsterdam,"
organization_1395,2,0.0,0.0002859348640379577,"University of Wisconsin-Madison,"
organization_1394,2,0.0,0.0002859348640379577,"University of California,"
organization_2920,4,0.0,0.0002859348640379577,Faculdade de Engenharia da Universidade do Porto
organization_2416,8,0.0,0.0002859348640379577,RepLiQA3
organization_1123,4,0.0,0.0002859348640379577,"Departamento de Física Teórica, Universidad de Zaragoazo, Spain"
organization_3300,2,0.0,0.0002859348640379577,SingaporeanAI研究院
organization_2637,2,0.0,0.0002859348640379577,"Department of Biosciences, Swansea University, Swansea, UK"
organization_3578,2,0.0,0.0002859348640379577,Layer 6 AIGabriel Loaiza-Ganem
organization_3018,2,0.0,0.0002859348640379577,Research Institute of China Telecom
organization_3019,2,0.0,0.0002859348640379577,Institute for AI Industry Research (AIR)
organization_2805,2,0.0,0.0002859348640379577,"Xiangyu Fan , Jiaqi Li , Zhiqian Lin , Weiye Xiao , and Lei YangB"
organization_3623,4,0.0,0.0002859348640379577,"Shanghai Jiao Tong University, School of biomedical engineering"
organization_2807,2,0.0,0.0002859348640379577,LINE Corporation
organization_3624,4,0.0,0.0002859348640379577,General Medical Artificial Intelligence
organization_3017,2,0.0,0.0002859348640379577,Institute for Advanced Algorithms Research (IAAR)
organization_2417,8,0.0,0.0002859348640379577,Core contributors
organization_2638,2,0.0,0.0002859348640379577,"Department of Mathematics, Uppsala University, Uppsala, Sweden"
organization_2639,2,0.0,0.0002859348640379577,"Department of Mathematics and Statistics, Carleton College, MN, USA"
organization_3256,2,0.0,0.0002859348640379577,"Beijing University of Posts and Telecommunications, China"
organization_3255,2,0.0,0.0002859348640379577,"National Key Lab of General AI, BIGAI, China"
organization_3323,2,0.0,0.0002859348640379577,"Department of Statistical Science, Duke University"
organization_2148,4,0.0,0.0002859348640379577,"Nanyang Technological University,"
organization_3258,1,0.0,0.0002859348640379577,Rutgers Computer Science Department
organization_240,2,0.0,0.0002859348640379577,"Department of Mathematics, Shanghai Normal University, China"
organization_3233,1,0.0,0.0002859348640379577,Hunter College
organization_3232,1,0.0,0.0002859348640379577,The Graduate Center
organization_1107,2,0.0,0.0002859348640379577,AInstitut für Angewandte AI (ETH Zurich)
organization_2540,2,0.0,0.0002859348640379577,Ben-Gurion University
organization_925,1,0.0,0.0002859348640379577,Institute of Computer and Information Systems
organization_2919,4,0.0,0.0002859348640379577,Laboratório de Inteligência Artificial e Ciência de Computadores (LIACC / LASI)
organization_1124,4,0.0,0.0002859348640379577,"Instituto de Química Física Rocasolano, CSIC, Madrid, Spain"
organization_1122,4,0.0,0.0002859348640379577,"Zaragoza Scientiﬁc Center for Advanced Modeling (ZCAM), Universidad de Zaragoda, Spain"
organization_430,6,0.0,0.0002859348640379577,NAS-HPO-Bench-II: A Benchmark Dataset on Joint
organization_1567,6,0.0,0.0002859348640379577,Harish Prabhala
organization_1566,6,0.0,0.0002859348640379577,Sayak Paul
organization_3089,4,0.0,0.0002859348640379577,"School of Psychological and Cognitive Sciences, Peking University"
organization_432,6,0.0,0.0002859348640379577,Optimization of Convolutional Neural Network Architecture
organization_1095,4,0.0,0.0002859348640379577,"Institute for Artificial Intelligence,"
organization_1094,4,0.0,0.0002859348640379577,"State Key Lab of Intelligent Technology and Systems,"
organization_1568,6,0.0,0.0002859348640379577,Vishnu V . Jaddipal*
organization_1093,4,0.0,0.0002859348640379577,"Tsinghua University,"
organization_1092,4,0.0,0.0002859348640379577,Ant Group.
organization_1462,4,0.0,0.0002859348640379577,Engineering and Technology Institute Groningen
organization_1569,6,0.0,0.0002859348640379577,Patrick Von Platen
organization_431,6,0.0,0.0002859348640379577,Yoichi Hirose hirose-youichi-kc@ynu.jp
organization_1563,6,0.0,0.0002859348640379577,XLUSING LAYER LEVEL LOSS
organization_2918,4,0.0,0.0002859348640379577,Centro de Linguística da Universidade do Porto
organization_1564,6,0.0,0.0002859348640379577,Yatharth Gupta∗
organization_1565,6,0.0,0.0002859348640379577,PROGRESSIVE KNOWLEDGE DISTILLATION OF Stable Diffusion
organization_429,6,0.0,0.0002859348640379577,Shinichi Shirakawa shirakawa-shinichi-bg@ynu.ac.jp
organization_426,6,0.0,0.0002859348640379577,and Training Hyperparameters
organization_2412,8,0.0,0.0002859348640379577,RepLiQA2
organization_2410,8,0.0,0.0002859348640379577,Mila – Québec Artificial Intelligence Institute
organization_2411,8,0.0,0.0002859348640379577,Autodesk
organization_2413,8,0.0,0.0002859348640379577,RepLiQA0*
organization_2414,8,0.0,0.0002859348640379577,ServiceNow
organization_2916,4,0.0,0.0002859348640379577,Faculdade de Engenharia da Universidade Lúrio
organization_2415,8,0.0,0.0002859348640379577,RepLiQA4
organization_2917,4,0.0,0.0002859348640379577,Faculdade de Letras da Universidade do Porto
organization_1217,2,0.0,0.0002859348640379577,"Colorado, USA"
organization_922,1,0.0,0.0002859348640379577,Horizon 2020
organization_921,1,0.0,0.0002859348640379577,INFRADEV-1-2014/H2020
organization_1874,2,0.0,0.0002859348640379577,University of Rey Juan Carlos
organization_1219,2,0.0,0.0002859348640379577,"National Renewable Energy Laboratory,"
organization_2296,2,0.0,0.0002859348640379577,Tencent Data Platform
organization_286,2,0.0,0.0002859348640379577,"Cloud & AI, Huawei Technologies."
organization_1160,2,0.0,0.0002859348640379577,"The University of Sydney, Australia"
organization_1161,2,0.0,0.0002859348640379577,"University of Science and Technology of China, China"
organization_238,2,0.0,0.0002859348640379577,"Center for Applied Mathematics, Tianjin University, China"
organization_1159,2,0.0,0.0002859348640379577,China JD Explore Academy
organization_730,2,0.0,0.0002859348640379577,Université du Québec à Montréal
organization_425,2,0.0,0.0002859348640379577,"School of Artiﬁcial Intelligence, University of Chinese Academy of Sciences, Beijing, China"
organization_424,2,0.0,0.0002859348640379577,"Institute of Deep Learning, Baidu Research, Beijing, China"
organization_423,2,0.0,0.0002859348640379577,"National Engineering Laboratory for Deep Learning Technology and Application, Beijing, China"
organization_1952,2,0.0,0.0002859348640379577,"The State Key Laboratory of Brain-Machine Intelligence, Zhejiang University, China"
organization_1875,2,0.0,0.0002859348640379577,Spain
organization_2295,2,0.0,0.0002859348640379577,"College of Software, Zhejiang University"
organization_1953,2,0.0,0.0002859348640379577,"School of Computing, National University of Singapore, Singapore"
organization_1954,2,0.0,0.0002859348640379577,ReLER Lab
organization_1544,2,0.0,0.0002859348640379577,Max Planck Institute for Polymer Research
organization_1619,2,0.0,0.0002859348640379577,"School of Electrical Engineering and Computer Science, University of Queensland"
organization_1620,2,0.0,0.0002859348640379577,"Department of Data Science & AI, Monash University"
organization_2143,1,0.0,0.0002859348640379577,Kno.e.sis Research Center
organization_781,2,0.0,0.0002859348640379577,"Zurich, Switzerland"
organization_780,2,0.0,0.0002859348640379577,"INESC-ID/Técnico, ULisboa"
organization_779,2,0.0,0.0002859348640379577,Oracle Labs
organization_1618,2,0.0,0.0002859348640379577,"Australian Institute for Machine Learning, University of Adelaide"
organization_626,2,0.0,0.0002859348640379577,Tibet University
organization_1393,2,0.0,0.0002859348640379577,"Innopeak Technology, Inc"
organization_1105,2,0.0,0.0002859348640379577,HWangchunshu Zhou
organization_239,2,0.0,0.0002859348640379577,"Dipartimento di Matematica, Universit` a di Pisa, Italy"
organization_926,1,0.0,0.0002859348640379577,Military University Of Technology
organization_2558,2,0.0,0.0002859348640379577,Egypt-Japan University of Science and Technology
organization_1059,1,0.0,0.0002859348640379577,Korea Advanced Institute of Science and Technology (KAIST)
organization_2546,2,0.0,0.0002859348640379577,"Purdue University, USA"
organization_2545,2,0.0,0.0002859348640379577,"Hong Kong University of Science and Technology, China"
organization_2544,2,0.0,0.0002859348640379577,"Nanjing University, China"
organization_2541,2,0.0,0.0002859348640379577,Amrita Viswha Vidyapeetham
organization_3257,1,0.0,0.0002859348640379577,Rutgers Center for Cognitive Science
organization_1106,2,0.0,0.0002859348640379577,EETH Zürich
organization_971,1,0.0,0.0002859348640379577,University of Calabria
organization_2297,2,0.0,0.0002859348640379577,FABU Inc.
organization_1171,1,0.0,0.0002859348640379577,Palisade Research
organization_1172,1,0.0,0.0002859348640379577,ICLR 2024 Workshop on Secure and Trustworthy Large Language Models
organization_2557,2,0.0,0.0002859348640379577,Alexandria University
organization_2086,2,0.0,0.0002859348640379577,Department of Statistics
organization_2559,2,0.0,0.0002859348640379577,Mansoura University
organization_2087,2,0.0,0.0002859348640379577,Institute for Computational and Mathematical Engineering
organization_2155,2,0.0,0.0002859348640379577,"Department of Computer Science and Engineering, Shanghai Jiao Tong University"
organization_2539,2,0.0,0.0002859348640379577,Center for Cybersecurity Systems & Networks
organization_2154,2,0.0,0.0002859348640379577,Leyan Tech
organization_2153,2,0.0,0.0002859348640379577,"Key Laboratory of Shanghai Education Commission for Intelligent Interaction and Cognitive Engineering, Shanghai Jiao Tong University"
organization_2088,2,0.0,0.0002859348640379577,Department of Electrical Engineering
organization_285,2,0.0,0.0002859348640379577,Huawei Technologies.
organization_2150,2,0.0,0.0002859348640379577,University of Lille
organization_2149,2,0.0,0.0002859348640379577,Inria Lille
organization_284,2,0.0,0.0002859348640379577,University of Sydney.
organization_412,2,0.0,0.0002859348640379577,Rice University1
organization_411,2,0.0,0.0002859348640379577,ETH Zurich2
organization_2169,1,0.0,0.0002859348640379577,CCAZUIJINANGLU
organization_1817,1,0.0,0.0002859348640379577,hessian.AI
organization_2337,1,0.0,0.0002859348640379577,HistAI
organization_2821,1,0.0,0.0002859348640379577,"Department of Information Management, Nanjing University of Science and Technology"
organization_1012,1,0.0,0.0002859348640379577,Indian Statistical Institute
organization_460,1,0.0,0.0002859348640379577,"Shenzhen International Graduate School, Tsinghua University, China"
organization_461,1,0.0,0.0002859348640379577,"School of Computer Science and Engineering, Nanjing University of Science and Technology, China"
organization_2847,1,0.0,0.0002859348640379577,Faculty of Engineering
organization_2861,1,0.0,0.0002859348640379577,M42
organization_2862,1,0.0,0.0002859348640379577,University of Abu Dhabi
organization_1919,1,0.0,0.0002859348640379577,Nokia Bell Labs
organization_1918,1,0.0,0.0002859348640379577,"Westford, MA, USA"
organization_629,1,0.0,0.0002859348640379577,Harvard Kennedy School
organization_3447,1,0.0,0.0002859348640379577,Macedonian Academy of Sciences and Arts
organization_3448,1,0.0,0.0002859348640379577,Ss. Cyril and Methodius University in Skopje
organization_1210,1,0.0,0.0002859348640379577,Amity Institute of Information Technology
organization_1686,4,0.0,0.0002859348640379577,Sorbonne Université2
organization_1041,1,0.0,0.0002859348640379577,"University of Amsterdam, the Netherlands"
organization_1687,4,0.0,0.0002859348640379577,Inria1
organization_2846,1,0.0,0.0002859348640379577,University of Peradeniya
organization_1688,4,0.0,0.0002859348640379577,Université Gustave Eiffel4
organization_2985,4,0.0,0.0002859348640379577,NeuralMind.ai
organization_2984,4,0.0,0.0002859348640379577,UNICAMP
organization_3090,4,0.0,0.0002859348640379577,"State Key Laboratory of General Artificial Intelligence, School of Intelligence Science and Technology, Peking University"
organization_2820,1,0.0,0.0002859348640379577,"Department of Network and New Media, Nanjing Normal University"
organization_3092,4,0.0,0.0002859348640379577,PKU-Wuhan Institute for Artificial Intelligence
organization_2986,4,0.0,0.0002859348640379577,Maritaca AI
organization_2793,1,0.0,0.0002859348640379577,Berkeley University
organization_2794,1,0.0,0.0002859348640379577,Isaac Lab
organization_1459,4,0.0,0.0002859348640379577,"Bernoulli Institute for Mathematics, Computer Science and Artiﬁcial Intelligence"
organization_950,1,0.0,0.0002859348640379577,"Department of Clinical Radiology, Kagawa University Hospital"
organization_945,1,0.0,0.0002859348640379577,"Johannes Kepler University, Linz, Austria"
organization_2011,1,0.0,0.0002859348640379577,"Fraunhofer Heinrich Hertz Institute, HHI"
organization_3285,1,0.0,0.0002859348640379577,PeopleTec
organization_57,1,0.0,0.0002859348640379577,"University of California, Santa Barbara, CA, US"
organization_39,1,0.0,0.0002859348640379577,Techno-Speech
organization_38,1,0.0,0.0002859348640379577,Nagoya Institute of Technology
organization_2911,1,0.0,0.0002859348640379577,Huawei Technologies Canada.
organization_969,1,0.0,0.0002859348640379577,Yusuf Maitama Sule University
organization_970,1,0.0,0.0002859348640379577,University of Central Lancashire
organization_3245,1,0.0,0.0002859348640379577,Beijing-Dublin International College
organization_972,1,0.0,0.0002859348640379577,DLVSystem Srl
organization_3274,1,0.0,0.0002859348640379577,"Department of Computer Science and Software Engineering, Auburn University"
organization_2618,2,0.0,0.0002859348640379577,University of Lisbon
organization_1120,4,0.0,0.0002859348640379577,"Unidad Asociada IQFR-BIFI, Madrid-Zaragoda, Spain"
organization_3088,4,0.0,0.0002859348640379577,"School of Software and Microelectronics, Peking University"
organization_949,1,0.0,0.0002859348640379577,"Department of Medical Physics, Faculty of Medicine, Kagawa University"
organization_944,1,0.0,0.0002859348640379577,"Oracle Laboratories, Austria"
organization_3244,1,0.0,0.0002859348640379577,Beijing University of Technology
organization_1081,1,0.0,0.0002859348640379577,"College of Intelligence and Computing, Tianjin University,"
organization_3275,1,0.0,0.0002859348640379577,"PeopleTec, Inc"
organization_1013,1,0.0,0.0002859348640379577,Institute of Mathematical Statistics
organization_3575,1,0.0,0.0002859348640379577,University of Tasmania
organization_3571,1,0.0,0.0002859348640379577,"Microsoft Research, Beijing, China"
organization_3572,1,0.0,0.0002859348640379577,"Key Laboratory of Machine Intelligence and Advanced Computing (Sun Yat-sen University), Ministry of Education"
organization_3574,1,0.0,0.0002859348640379577,Auckland University of Technology
organization_3552,1,0.0,0.0002859348640379577,"Kim Jaechul Graduate School of AI, KAIST"
organization_1042,1,0.0,0.0002859348640379577,"Max Planck Institute for Intelligent Systems,"
organization_1080,1,0.0,0.0002859348640379577,"School of Mathematics, Tianjin University,"
organization_2982,4,0.0,0.0002859348640379577,Instituto de Pesquisa para Economia Digital
organization_2012,1,0.0,0.0002859348640379577,Humboldt University of Berlin
organization_2810,1,0.0,0.0002859348640379577,"Robotics and Internet-of-Things Lab,"
organization_2460,1,0.0,0.0002859348640379577,"Boulogne-Billancourt, France"
organization_3250,2,0.0,0.0002859348640379577,"Twitter, Inc."
organization_3487,1,0.0,0.0002859348640379577,Department of Chinese and Bilingual Studies
organization_3488,1,0.0,0.0002859348640379577,"Huntsville, AL, USA"
organization_590,1,0.0,0.0002859348640379577,Scaled Foundations
organization_591,1,0.0,0.0002859348640379577,Microsoft Autonomous Systems and Robotics Research
organization_3473,1,0.0,0.0002859348640379577,Norwegian University of Science and Technology
organization_840,1,0.0,0.0002859348640379577,Microsoft Research AI4Science
organization_3472,1,0.0,0.0002859348640379577,Uppsala University
organization_839,1,0.0,0.0002859348640379577,"Sorbonne Universités, UPMC Université Paris 06, CNRS, Biologie Computationnelle et Quantitative - Institut de Biologie Paris Seine, 75005 Paris, France"
organization_838,1,0.0,0.0002859348640379577,"Department of Basic Medical Sciences, College of Osteopathic Medicine of the Pacific, Western University of Health Sciences, Pomona CA 91766, USA"
organization_820,1,0.0,0.0002859348640379577,"Carnegie Mellon University, PA, USA."
organization_819,1,0.0,0.0002859348640379577,"ByteDance, Beijing, China."
organization_518,1,0.0,0.0002859348640379577,"Mountain View, CA, USA"
organization_3301,2,0.0,0.0002859348640379577,海丝人工智能实验室
organization_487,1,0.0,0.0002859348640379577,Guilin University of Technology
organization_2418,8,0.0,0.0002859348640379577,RepLiQA1
organization_428,6,0.0,0.0002859348640379577,"Yokohama National University, Kanagawa, Japan"
organization_427,6,0.0,0.0002859348640379577,Nozomu Yoshinari yoshinari-nozomu-ry@ynu.jp
organization_3091,4,0.0,0.0002859348640379577,"Department of Sociology, Peking University"
organization_2616,2,0.0,0.0002859348640379577,NLX—Natural Language and Speech Group
organization_2147,4,0.0,0.0002859348640379577,"DAMO Academy Alibaba Group,"
organization_2146,4,0.0,0.0002859348640379577,"DAMO Academy, Alibaba Group,"
organization_2144,4,0.0,0.0002859348640379577,Singapore
organization_3302,2,0.0,0.0002859348640379577,Singapore管理大学
organization_3331,2,0.0,0.0002859348640379577,"Department of Computational Intelligence,<br>"
organization_3330,2,0.0,0.0002859348640379577,"Kattankulathur, Tamil Nadu, 603203, India"
organization_2653,2,0.0,0.0002859348640379577,Emergence AI
organization_3486,1,0.0,0.0002859348640379577,TheHong Kong Polytechnic University
organization_488,1,0.0,0.0002859348640379577,Guangxi Key Laboratory of Embedded Technology and Intelligent System
organization_2811,1,0.0,0.0002859348640379577,Prince Sultan University
organization_758,1,0.0,0.0002859348640379577,Universit ´e Paris-Saclay
organization_1960,1,0.0,0.0002859348640379577,"Kitware, Inc."
organization_648,1,0.0,0.0002859348640379577,Jagiellonian Universit y
organization_649,1,0.0,0.0002859348640379577,AGH University of Science and Technology
organization_1121,4,0.0,0.0002859348640379577,"Instituto de Biocomputación y Física de Sistemas Complejos (BIFI), Universidad de Zaragoza, Spain"
organization_679,1,0.0,0.0002859348640379577,Barcelona School of Economics
organization_1091,4,0.0,0.0002859348640379577,"Beijing National Research Center for Information Science and Technology,"
organization_3337,1,0.0,0.0002859348640379577,Ericsson AB
organization_860,1,0.0,0.0002859348640379577,"Department of Computer Science, ETH Zürich"
organization_3343,1,0.0,0.0002859348640379577,"La Sapienza, University of Rome"
organization_707,1,0.0,0.0002859348640379577,Dracodes
